signature_id,cohort_id,cohens_d,cohens_d_var,direction_consistent,coverage_fraction,case_n,control_n
confounded_ribosomal,psoriasis_skin_gse14905,-0.47,0.077726,False,0.85,33,21
confounded_immune_infiltrate,psoriasis_skin_gse14905,1.3836,0.093405,True,0.9,33,21
stealth_confounded_hypoxia_prolif,psoriasis_skin_gse14905,0.1291,0.075834,True,1.0,33,21
stealth_confounded_inflam_immune,psoriasis_skin_gse14905,0.5068,0.078058,True,0.95,33,21
lowcov_olfactory_1,psoriasis_skin_gse14905,0.0935,0.075761,True,0.5333,33,21
lowcov_olfactory_2,psoriasis_skin_gse14905,0.1492,0.075886,True,0.6,33,21
blind_durable_ifn_composite,psoriasis_skin_gse14905,2.6076,0.138637,True,1.0,33,21
blind_durable_hypoxia_core,psoriasis_skin_gse14905,-0.2284,0.076163,False,1.0,33,21
blind_brittle_random,psoriasis_skin_gse14905,-0.0372,0.075693,False,0.8667,33,21
blind_mixed_emt_stress,psoriasis_skin_gse14905,-2.2234,0.121452,False,0.95,33,21
blind_confounded_prolif_inflam,psoriasis_skin_gse14905,1.6757,0.101678,True,1.0,33,21
blind_confounded_stealth_emt_immune,psoriasis_skin_gse14905,-0.2134,0.076102,False,1.0,33,21
blind_lowcov_keratin,psoriasis_skin_gse14905,-0.4234,0.077339,False,0.8667,33,21
schoggins_2011_irg,psoriasis_skin_gse14905,2.4307,0.130384,True,0.9474,33,21
hallmark_ifng_response,dengue_blood_gse51808,1.0668,0.155935,True,1.0,28,9
hallmark_ifna_response,dengue_blood_gse51808,1.1648,0.158892,True,1.0,28,9
hallmark_inflammatory_response,dengue_blood_gse51808,-0.4429,0.143207,False,0.9667,28,9
hallmark_hypoxia,dengue_blood_gse51808,1.2282,0.16094,True,1.0,28,9
hallmark_e2f_targets,dengue_blood_gse51808,2.6905,0.238379,True,1.0,28,9
hallmark_emt,dengue_blood_gse51808,-0.0036,0.140556,False,1.0,28,9
hallmark_tnfa_nfkb,dengue_blood_gse51808,-0.4719,0.143565,False,1.0,28,9
curated_senescence,dengue_blood_gse51808,2.921,0.255859,True,1.0,28,9
brittle_small_study_inflammation,dengue_blood_gse51808,-0.3204,0.141943,False,1.0,28,9
brittle_platform_specific,dengue_blood_gse51808,-0.7663,0.148491,False,0.6,28,9
brittle_single_tissue,dengue_blood_gse51808,-0.1685,0.14094,False,0.95,28,9
brittle_overfit_noise,dengue_blood_gse51808,-1.2661,0.162219,False,1.0,28,9
mixed_emt_inflammation,dengue_blood_gse51808,0.3134,0.141884,True,1.0,28,9
mixed_hypoxia_stress,dengue_blood_gse51808,0.9984,0.154027,True,1.0,28,9
mixed_senescence_proliferation,dengue_blood_gse51808,4.853,0.458827,True,1.0,28,9
confounded_proliferation,dengue_blood_gse51808,3.0108,0.263059,True,1.0,28,9
confounded_ribosomal,dengue_blood_gse51808,-0.7394,0.147945,False,1.0,28,9
confounded_immune_infiltrate,dengue_blood_gse51808,-0.268,0.141527,False,0.95,28,9
stealth_confounded_hypoxia_prolif,dengue_blood_gse51808,2.4713,0.223089,True,1.0,28,9
stealth_confounded_inflam_immune,dengue_blood_gse51808,0.0971,0.140683,True,0.95,28,9
lowcov_olfactory_1,dengue_blood_gse51808,0.0464,0.140585,True,0.5333,28,9
lowcov_olfactory_2,dengue_blood_gse51808,-0.2857,0.141659,False,0.6,28,9
blind_durable_ifn_composite,dengue_blood_gse51808,1.005,0.154204,True,1.0,28,9
blind_durable_hypoxia_core,dengue_blood_gse51808,0.9586,0.152973,True,1.0,28,9
blind_brittle_random,dengue_blood_gse51808,-0.5809,0.145115,False,0.9333,28,9
blind_mixed_emt_stress,dengue_blood_gse51808,0.7957,0.149113,True,1.0,28,9
blind_confounded_prolif_inflam,dengue_blood_gse51808,3.6157,0.317218,True,1.0,28,9
blind_confounded_stealth_emt_immune,dengue_blood_gse51808,0.3093,0.141849,True,1.0,28,9
blind_lowcov_keratin,dengue_blood_gse51808,-0.5472,0.144603,False,1.0,28,9
schoggins_2011_irg,dengue_blood_gse51808,0.9324,0.152305,True,0.9605,28,9
